state,city,neighborhood,street,price,area,rooms,bathrooms,garage,number,done,furnished,type
3,9,21,12,699000.0,120.0,3.0,1.0,2.0,615.0,2,0,0
3,9,23,341,720000.0,131.0,2.0,3.0,1.0,72.0,2,0,0
3,9,21,206,960000.0,78.0,2.0,3.0,1.0,232.0,2,0,0
3,9,21,496,830000.0,192.0,2.0,4.0,2.0,539.0,2,0,5
3,9,21,558,800000.0,105.0,3.0,2.0,1.0,38.0,2,0,0
3,9,50,585,1400000.0,220.0,3.0,1.0,2.0,,2,0,1
3,9,23,620,1300000.0,10.0,3.0,3.0,3.0,139.0,2,0,0
3,9,21,504,850000.0,180.0,4.0,3.0,1.0,247.0,2,0,0
3,9,21,558,1400000.0,105.0,3.0,1.0,2.0,127.0,2,0,0
3,9,26,700,590000.0,120.0,3.0,1.0,1.0,950.0,2,0,1
3,9,21,38,1380000.0,176.0,3.0,3.0,1.0,,2,0,0
3,9,19,801,190000.0,71.0,2.0,1.0,1.0,,2,0,0
3,9,17,264,270000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,21,619,570000.0,110.0,3.0,1.0,1.0,,2,0,0
3,9,21,549,1200000.0,175.0,4.0,2.0,1.0,,2,0,0
3,9,13,635,790000.0,155.0,2.0,2.0,1.0,,2,0,5
3,9,21,791,770000.0,86.0,2.0,2.0,1.0,,2,0,0
3,9,39,362,890000.0,230.0,3.0,3.0,2.0,,2,0,1
3,9,23,606,1390000.0,230.0,4.0,4.0,2.0,75.0,2,0,0
3,9,13,692,390000.0,67.0,2.0,1.0,1.0,131.0,2,0,0
3,9,58,333,289000.0,68.0,2.0,2.0,1.0,758.0,2,0,0
3,9,21,134,1320000.0,152.0,4.0,3.0,1.0,,2,0,0
3,9,21,53,480000.0,78.0,2.0,1.0,1.0,,2,0,0
3,9,58,644,920000.0,102.0,3.0,4.0,1.0,,2,0,0
3,9,19,262,440000.0,140.0,2.0,2.0,2.0,337.0,2,0,5
3,9,21,300,699000.0,80.0,2.0,3.0,1.0,124.0,2,0,0
3,9,21,562,930000.0,101.0,3.0,3.0,1.0,92.0,2,0,0
3,9,13,303,215000.0,45.0,2.0,1.0,3.0,188.0,2,0,20
3,9,21,496,850000.0,92.0,3.0,2.0,1.0,,2,0,0
3,9,5,437,450000.0,84.0,3.0,1.0,1.0,,2,0,0
3,9,49,66,730000.0,95.0,3.0,1.0,2.0,391.0,2,0,0
3,9,62,51,1400000.0,177.0,2.0,3.0,2.0,151.0,2,0,5
3,9,58,757,760000.0,98.0,3.0,1.0,1.0,105.0,2,0,0
3,9,13,552,310000.0,60.0,2.0,1.0,1.0,51.0,2,0,0
3,9,26,494,1300000.0,180.0,3.0,1.0,1.0,,2,0,5
3,9,58,333,495000.0,85.0,2.0,2.0,1.0,,2,0,0
3,9,21,564,840000.0,155.0,3.0,3.0,1.0,,2,0,0
3,9,21,619,1600000.0,185.0,4.0,4.0,2.0,,2,0,0
3,9,59,172,350000.0,100.0,2.0,2.0,1.0,522.0,2,0,0
3,9,19,495,650000.0,78.0,3.0,2.0,3.0,187.0,2,0,1
3,9,21,642,650000.0,143.0,3.0,1.0,1.0,430.0,2,0,0
3,9,62,379,1400000.0,158.0,3.0,4.0,1.0,100.0,2,0,1
3,9,58,576,650000.0,82.0,2.0,2.0,1.0,100.0,2,0,0
3,9,49,66,700000.0,190.0,4.0,2.0,2.0,2835.0,2,0,2
3,9,19,49,320000.0,78.0,2.0,2.0,1.0,150.0,2,0,0
3,9,21,226,1200000.0,110.0,3.0,1.0,1.0,,2,0,0
3,9,25,555,1600000.0,190.0,4.0,3.0,2.0,813.0,2,0,5
3,9,50,72,1050000.0,116.0,3.0,2.0,3.0,8.0,2,0,0
3,9,21,215,950000.0,147.0,3.0,2.0,1.0,,2,0,0
3,9,21,38,1490000.0,150.0,3.0,3.0,1.0,,2,0,0
3,9,61,59,1041500.0,93.0,3.0,2.0,1.0,,2,0,0
3,9,21,342,1300000.0,117.0,3.0,1.0,2.0,0.0,2,0,0
3,9,21,404,1300000.0,190.0,3.0,4.0,1.0,115.0,2,0,0
3,9,26,72,760000.0,145.0,4.0,1.0,2.0,11200.0,2,0,0
3,9,15,576,550000.0,160.0,2.0,2.0,1.0,,2,0,5
3,9,21,38,1490000.0,150.0,3.0,3.0,1.0,155.0,2,0,0
3,9,21,226,698000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,798,1350000.0,137.0,4.0,1.0,2.0,,2,0,0
3,9,21,38,2200000.0,213.0,4.0,3.0,1.0,,2,0,0
3,9,21,400,695000.0,120.0,3.0,3.0,1.0,,2,0,0
3,9,21,789,645000.0,90.0,2.0,2.0,1.0,,2,0,0
3,9,21,226,1300000.0,200.0,4.0,3.0,1.0,,2,0,0
3,9,21,791,1100000.0,150.0,4.0,4.0,2.0,,2,0,0
3,9,21,12,835000.0,99.0,3.0,2.0,2.0,,2,0,0
3,9,19,520,250000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,31,172,279000.0,60.0,2.0,1.0,2.0,,2,0,0
3,9,21,12,480000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,21,617,1200000.0,182.0,3.0,2.0,1.0,,2,0,0
3,9,58,576,245000.0,54.0,2.0,1.0,1.0,,2,0,0
3,9,58,576,250000.0,58.0,2.0,1.0,1.0,,2,0,0
3,9,58,333,705000.0,140.0,2.0,1.0,1.0,,2,0,5
3,9,21,404,830000.0,137.0,3.0,2.0,1.0,,2,0,0
3,9,21,564,580000.0,95.0,2.0,2.0,1.0,,2,0,0
3,9,71,519,780000.0,172.0,3.0,4.0,1.0,,2,0,5
3,9,19,680,185000.0,45.0,2.0,1.0,1.0,145.0,2,0,0
3,9,21,549,1166000.0,198.0,4.0,2.0,2.0,130.0,2,0,0
3,9,21,549,560000.0,60.0,2.0,2.0,1.0,128.0,2,0,0
3,9,21,448,790000.0,84.0,2.0,2.0,1.0,24.0,2,0,0
3,9,26,106,1250000.0,200.0,4.0,5.0,2.0,1.0,2,0,2
3,9,26,229,850000.0,120.0,3.0,3.0,2.0,1.0,2,0,1
3,9,31,172,250000.0,66.0,2.0,1.0,1.0,,2,0,0
3,9,21,549,530000.0,65.0,1.0,2.0,1.0,,2,0,0
3,9,13,552,330000.0,55.0,1.0,1.0,1.0,,2,0,0
3,9,13,692,390000.0,67.0,2.0,1.0,1.0,131.0,2,0,0
3,9,58,333,289000.0,68.0,2.0,2.0,1.0,758.0,2,0,0
3,9,21,53,480000.0,78.0,2.0,1.0,1.0,,2,0,0
3,9,21,134,1320000.0,152.0,4.0,3.0,1.0,,2,0,0
3,9,58,644,920000.0,102.0,3.0,4.0,1.0,,2,0,0
3,9,19,262,440000.0,140.0,2.0,2.0,2.0,337.0,2,0,5
3,9,21,300,699000.0,80.0,2.0,3.0,2.0,124.0,2,0,0
3,9,21,562,930000.0,101.0,3.0,3.0,1.0,92.0,2,0,0
3,9,36,82,490000.0,150.0,3.0,3.0,1.0,1251.0,2,0,5
3,9,26,744,695000.0,150.0,3.0,2.0,2.0,,2,0,1
3,9,21,275,1200000.0,12.0,2.0,1.0,2.0,,2,0,0
3,9,21,562,815000.0,134.0,3.0,1.0,1.0,59.0,2,0,0
3,9,21,134,900000.0,90.0,2.0,3.0,1.0,178.0,2,0,0
3,9,62,137,1540000.0,150.0,3.0,3.0,2.0,16.0,2,0,5
3,9,61,471,1000000.0,170.0,2.0,4.0,2.0,,2,0,5
3,9,26,35,860000.0,214.0,4.0,3.0,2.0,,2,0,1
3,9,61,59,1047300.0,97.0,3.0,2.0,1.0,,2,0,0
3,9,50,527,900000.0,152.0,3.0,3.0,2.0,147.0,2,0,0
3,9,21,617,720000.0,85.0,2.0,1.0,1.0,436.0,2,0,0
3,9,58,349,625000.0,69.0,2.0,2.0,1.0,2.0,2,0,0
3,9,21,549,550000.0,70.0,2.0,3.0,1.0,500.0,2,0,0
3,9,58,699,485000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,21,53,900000.0,90.0,2.0,2.0,1.0,360.0,2,0,0
3,9,58,333,550000.0,89.0,3.0,1.0,1.0,359.0,2,0,0
3,9,21,53,530000.0,65.0,2.0,1.0,1.0,360.0,2,0,0
3,9,49,66,430000.0,70.0,3.0,2.0,1.0,,2,0,0
3,9,50,14,780000.0,93.0,2.0,2.0,1.0,,2,0,0
3,9,21,448,880000.0,130.0,3.0,3.0,1.0,110.0,2,0,0
3,9,21,448,600000.0,147.0,3.0,3.0,1.0,177.0,2,0,0
3,9,5,66,410000.0,65.0,2.0,2.0,1.0,392.0,2,0,0
3,9,21,134,1800000.0,170.0,2.0,3.0,2.0,180.0,2,0,5
3,9,62,54,430000.0,60.0,1.0,2.0,1.0,506.0,2,0,0
3,9,21,558,1450000.0,105.0,3.0,2.0,2.0,127.0,2,0,0
3,9,14,46,2000000.0,198.0,4.0,6.0,2.0,,2,0,0
3,9,19,10,315000.0,70.0,2.0,1.0,1.0,901.0,2,0,0
3,9,62,579,2300000.0,160.0,4.0,1.0,2.0,,2,0,0
3,9,50,14,980000.0,115.0,3.0,2.0,2.0,3804.0,2,0,0
3,9,58,594,600000.0,76.0,2.0,2.0,1.0,45.0,2,0,0
3,9,23,767,1599350.0,200.0,4.0,3.0,2.0,100.0,2,0,5
3,9,25,245,2390000.0,180.0,3.0,1.0,2.0,,2,0,22
3,9,26,694,790000.0,108.0,3.0,3.0,1.0,611.0,2,0,0
3,9,21,226,780000.0,95.0,3.0,3.0,1.0,300.0,2,0,0
3,9,21,617,720000.0,93.0,2.0,2.0,1.0,437.0,2,0,0
3,9,50,474,750000.0,135.0,2.0,3.0,2.0,1.0,2,0,24
3,9,30,82,225000.0,62.0,2.0,2.0,1.0,1251.0,2,0,0
3,9,7,328,360000.0,60.0,2.0,1.0,1.0,500.0,2,0,0
3,9,21,404,890000.0,140.0,3.0,4.0,1.0,116.0,2,0,0
3,9,19,10,220000.0,55.0,2.0,1.0,1.0,690.0,2,0,0
3,9,58,794,450000.0,60.0,2.0,2.0,1.0,113.0,2,0,0
3,9,21,564,1300000.0,122.0,4.0,2.0,2.0,490.0,2,0,0
3,9,21,326,620000.0,83.0,2.0,3.0,1.0,88.0,2,0,0
3,9,21,353,1499000.0,200.0,4.0,4.0,2.0,,2,0,0
3,9,7,328,460000.0,84.0,3.0,2.0,1.0,500.0,2,0,0
3,9,21,12,450000.0,80.0,2.0,1.0,1.0,188.0,2,0,0
3,9,26,507,1150000.0,177.0,4.0,5.0,2.0,1.0,2,0,2
3,9,21,558,1450000.0,139.0,3.0,2.0,2.0,127.0,2,0,0
3,9,13,168,800000.0,140.0,3.0,3.0,1.0,360.0,2,0,5
3,9,21,342,740000.0,81.0,3.0,1.0,1.0,,2,0,0
3,9,26,72,550000.0,70.0,2.0,1.0,2.0,11784.0,2,0,0
3,9,21,353,790000.0,95.0,3.0,2.0,1.0,25.0,2,0,0
3,9,21,342,699000.0,70.0,2.0,1.0,1.0,7.0,2,0,0
3,9,21,549,870000.0,130.0,3.0,3.0,1.0,215.0,2,0,0
3,9,11,48,950000.0,100.0,3.0,2.0,2.0,,2,0,0
3,9,21,38,735000.0,130.0,3.0,3.0,1.0,325.0,2,0,0
3,9,11,48,980000.0,104.0,3.0,2.0,2.0,1036.0,2,0,0
3,9,68,20,660000.0,132.0,3.0,3.0,2.0,8000.0,2,0,2
3,9,26,731,600000.0,90.0,3.0,3.0,1.0,,2,0,2
3,9,13,32,212700.0,104.0,2.0,1.0,1.0,,2,0,0
3,9,23,606,2599900.0,218.0,4.0,3.0,3.0,,2,0,5
3,9,26,274,469200.0,106.0,3.0,3.0,1.0,100.0,2,0,2
3,9,50,463,950000.0,200.0,4.0,4.0,3.0,780.0,2,0,1
3,9,16,207,590000.0,111.0,3.0,3.0,2.0,100.0,2,0,2
3,9,7,328,430000.0,62.0,3.0,2.0,1.0,1001.0,2,0,0
3,9,11,27,2200000.0,129.0,4.0,3.0,2.0,510.0,2,0,0
3,9,20,228,510000.0,65.0,2.0,2.0,1.0,77.0,2,0,0
3,9,21,12,450000.0,61.0,2.0,2.0,1.0,301.0,2,0,0
3,9,21,400,800000.0,140.0,4.0,3.0,1.0,,2,0,1
3,9,21,575,1190000.0,110.0,3.0,2.0,2.0,101.0,2,0,0
3,9,15,294,207000.0,80.0,1.0,1.0,1.0,12.0,2,0,1
3,9,21,562,820000.0,120.0,3.0,2.0,1.0,211.0,2,0,0
3,9,50,25,690000.0,75.0,2.0,3.0,1.0,320.0,2,0,0
3,9,21,619,1290000.0,120.0,3.0,5.0,2.0,,2,0,0
3,9,23,741,570000.0,75.0,2.0,2.0,1.0,,2,0,0
3,9,42,773,600000.0,151.0,3.0,3.0,2.0,55.0,2,0,1
3,9,11,142,400000.0,53.0,1.0,1.0,1.0,130.0,2,0,10
3,9,50,608,785000.0,70.0,2.0,1.0,1.0,80.0,2,0,0
3,9,26,536,750000.0,120.0,3.0,2.0,1.0,1.0,2,0,2
3,9,48,797,420000.0,60.0,2.0,1.0,1.0,28.0,2,0,0
3,9,21,617,870000.0,162.0,3.0,3.0,1.0,337.0,2,0,0
3,9,21,134,1490000.0,140.0,4.0,2.0,2.0,147.0,2,0,0
3,9,26,72,1100000.0,160.0,4.0,2.0,2.0,103.0,2,0,2
3,9,5,66,427000.0,75.0,3.0,1.0,1.0,1032.0,2,0,0
3,9,21,353,798000.0,84.0,2.0,1.0,1.0,,2,0,0
3,9,21,562,1300000.0,180.0,4.0,2.0,1.0,23.0,2,0,0
3,9,58,669,230000.0,69.0,2.0,1.0,1.0,15.0,2,0,0
3,9,58,576,270000.0,56.0,2.0,1.0,1.0,,2,0,0
3,9,58,333,470000.0,84.0,2.0,3.0,1.0,468.0,2,0,0
3,9,7,328,159000.0,48.0,1.0,1.0,1.0,344.0,2,0,0
3,9,26,20,720000.0,120.0,3.0,2.0,2.0,60.0,2,0,1
3,9,16,284,285000.0,60.0,1.0,1.0,1.0,,2,0,1
3,9,36,82,350000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,21,562,1050000.0,103.0,3.0,3.0,1.0,41.0,2,0,0
3,9,21,53,490000.0,90.0,2.0,3.0,1.0,496.0,2,0,0
3,9,58,554,195000.0,45.0,2.0,1.0,1.0,606.0,2,0,0
3,9,21,326,900000.0,105.0,3.0,3.0,2.0,75.0,2,0,0
3,9,36,82,298000.0,64.0,2.0,2.0,1.0,1251.0,2,0,0
3,9,13,527,410000.0,60.0,2.0,2.0,1.0,4.0,2,0,0
3,9,21,619,981000.0,102.0,3.0,2.0,2.0,350.0,2,0,0
3,9,23,620,900000.0,130.0,4.0,3.0,1.0,104.0,2,0,0
3,9,58,349,560000.0,75.0,2.0,1.0,1.0,150.0,2,0,0
3,9,23,620,680000.0,100.0,3.0,3.0,1.0,143.0,2,0,0
3,9,21,38,2950000.0,215.0,4.0,5.0,2.0,63.0,2,0,0
3,9,11,435,2300000.0,134.0,4.0,3.0,3.0,200.0,2,0,0
3,9,48,431,580000.0,87.0,2.0,3.0,1.0,153.0,2,0,0
3,9,62,54,670000.0,90.0,2.0,2.0,1.0,1.0,2,0,0
3,9,19,218,170000.0,50.0,2.0,1.0,1.0,200.0,2,0,0
3,9,58,644,560000.0,70.0,2.0,3.0,1.0,130.0,2,0,0
3,9,26,722,630000.0,136.0,2.0,2.0,2.0,,2,0,1
3,9,58,333,530000.0,85.0,3.0,3.0,1.0,501.0,2,0,0
3,9,23,341,719000.0,101.0,3.0,2.0,1.0,,2,0,0
3,9,21,226,599000.0,90.0,2.0,2.0,1.0,,2,0,0
3,9,23,31,1400000.0,172.0,4.0,3.0,1.0,145.0,2,0,0
3,9,21,134,2000000.0,105.0,3.0,2.0,2.0,180.0,2,0,0
3,9,50,463,750000.0,120.0,3.0,4.0,3.0,274.0,2,0,1
3,9,21,353,1600000.0,168.0,4.0,5.0,2.0,0.0,2,0,0
3,9,62,137,530000.0,10.0,2.0,1.0,1.0,0.0,2,0,0
3,9,21,411,980000.0,115.0,3.0,3.0,2.0,75.0,2,0,0
3,9,26,409,810000.0,160.0,4.0,5.0,3.0,,2,0,1
3,9,11,48,1600000.0,166.0,4.0,2.0,2.0,1036.0,2,0,0
3,9,58,576,280000.0,58.0,2.0,1.0,1.0,335.0,2,0,0
3,9,65,738,305000.0,50.0,2.0,2.0,1.0,,2,0,2
3,9,11,265,473000.0,50.0,1.0,1.0,1.0,,2,0,0
3,9,59,10,399000.0,135.0,3.0,2.0,1.0,,2,0,0
3,9,21,56,850000.0,100.0,3.0,2.0,1.0,204.0,2,0,0
3,9,13,527,475000.0,66.0,3.0,2.0,1.0,,2,0,0
3,9,58,576,390000.0,65.0,2.0,2.0,1.0,419.0,2,0,0
3,9,62,571,1800000.0,180.0,3.0,5.0,3.0,70.0,2,0,5
3,9,62,54,730000.0,88.0,2.0,2.0,1.0,290.0,2,0,0
3,9,11,48,950000.0,82.0,2.0,3.0,1.0,1040.0,2,0,0
3,9,58,342,290000.0,57.0,2.0,1.0,1.0,80.0,2,0,0
3,9,58,333,450000.0,60.0,2.0,2.0,1.0,492.0,2,0,0
3,9,18,155,395000.0,65.0,2.0,1.0,1.0,50.0,2,0,0
3,9,5,437,390000.0,61.0,2.0,2.0,1.0,400.0,2,0,0
3,9,18,622,440000.0,65.0,3.0,1.0,1.0,,2,0,0
3,9,58,575,955000.0,110.0,2.0,1.0,1.0,,2,0,0
3,9,21,353,1800000.0,108.0,2.0,2.0,1.0,,2,0,0
3,9,7,328,370000.0,70.0,2.0,1.0,1.0,,2,0,0
3,9,7,328,192000.0,55.0,2.0,1.0,1.0,,2,0,0
3,9,26,45,600000.0,180.0,3.0,4.0,1.0,733.0,2,0,1
3,9,50,641,1270000.0,140.0,2.0,3.0,1.0,167.0,2,0,5
3,9,7,328,380000.0,60.0,2.0,2.0,1.0,1000.0,2,0,0
3,9,61,471,320000.0,80.0,2.0,1.0,1.0,,2,0,0
3,9,50,527,890000.0,110.0,3.0,2.0,2.0,,2,0,0
3,9,19,262,900000.0,200.0,4.0,4.0,2.0,101.0,2,0,2
3,9,11,48,1440000.0,131.0,4.0,2.0,1.0,1036.0,2,0,0
3,9,21,342,820000.0,92.0,3.0,2.0,2.0,27.0,2,0,0
3,9,12,72,680000.0,120.0,3.0,2.0,1.0,,2,0,5
3,9,21,400,630000.0,100.0,3.0,3.0,1.0,,2,0,0
3,9,19,428,205000.0,64.0,2.0,1.0,1.0,,2,0,0
3,9,21,791,960000.0,125.0,3.0,3.0,2.0,,2,0,0
3,9,13,59,250000.0,40.0,1.0,1.0,1.0,51.0,2,0,0
3,9,50,14,2380000.0,198.0,4.0,2.0,3.0,2698.0,2,0,0
3,9,23,620,850000.0,125.0,3.0,2.0,2.0,,2,0,0
3,9,58,576,215000.0,59.0,2.0,1.0,1.0,,2,0,0
3,9,58,333,345000.0,70.0,2.0,3.0,1.0,,2,0,0
3,9,23,341,705000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,58,333,250000.0,57.0,2.0,2.0,1.0,,2,0,0
3,9,21,206,1150000.0,220.0,3.0,2.0,2.0,300.0,2,0,5
3,9,5,437,350000.0,65.0,2.0,2.0,1.0,450.0,2,0,0
3,9,21,504,900000.0,165.0,3.0,2.0,1.0,229.0,2,0,0
3,9,11,450,1150000.0,155.0,3.0,2.0,2.0,215.0,2,0,2
3,9,21,226,1080000.0,111.0,3.0,3.0,1.0,434.0,2,0,0
3,9,21,56,495000.0,70.0,2.0,2.0,1.0,,2,0,0
3,9,39,394,490000.0,95.0,2.0,2.0,3.0,80.0,2,0,1
3,9,58,333,850000.0,220.0,4.0,3.0,2.0,401.0,2,0,5
3,9,21,562,700000.0,80.0,2.0,2.0,1.0,231.0,2,0,0
3,9,21,799,910000.0,105.0,3.0,3.0,2.0,11.0,2,0,0
3,9,42,84,185000.0,60.0,3.0,1.0,1.0,,2,0,0
3,9,58,333,550000.0,100.0,3.0,2.0,1.0,,2,0,0
3,9,26,72,450000.0,80.0,2.0,2.0,1.0,169.0,2,0,2
3,9,21,549,900000.0,160.0,3.0,2.0,2.0,501.0,2,0,5
3,9,50,486,850000.0,120.0,4.0,3.0,2.0,98.0,2,0,1
3,9,71,519,350000.0,79.0,2.0,2.0,1.0,110.0,2,0,0
3,9,21,448,550000.0,80.0,2.0,3.0,1.0,243.0,2,0,0
3,9,58,333,660000.0,120.0,2.0,2.0,1.0,492.0,2,0,5
3,9,19,570,300000.0,100.0,3.0,2.0,1.0,5.0,2,0,1
3,9,16,181,495000.0,129.0,3.0,2.0,3.0,74.0,2,0,1
3,9,21,504,1600000.0,170.0,4.0,3.0,2.0,83.0,2,0,0
3,9,21,275,1200000.0,180.0,3.0,3.0,2.0,274.0,2,0,5
3,9,23,620,870000.0,145.0,3.0,2.0,1.0,156.0,2,0,0
3,9,14,513,890000.0,80.0,2.0,3.0,1.0,,2,0,0
3,9,21,342,780000.0,81.0,3.0,2.0,1.0,7.0,2,0,0
3,9,26,587,850000.0,120.0,2.0,3.0,2.0,501.0,2,0,2
3,9,26,106,780000.0,120.0,4.0,3.0,2.0,1.0,2,0,1
3,9,19,690,400000.0,141.0,3.0,3.0,1.0,,2,0,1
3,9,14,46,1480000.0,138.0,2.0,4.0,3.0,671.0,2,0,0
3,9,64,86,849000.0,239.0,4.0,5.0,2.0,520.0,2,0,2
3,9,21,134,540000.0,100.0,2.0,2.0,1.0,177.0,2,0,0
3,9,58,577,960000.0,147.0,3.0,3.0,2.0,,2,0,5
3,9,21,53,430000.0,80.0,2.0,1.0,1.0,408.0,2,0,0
3,9,7,328,450000.0,76.0,3.0,2.0,1.0,1001.0,2,0,0
3,9,15,262,499000.0,111.0,2.0,2.0,2.0,337.0,2,0,5
3,9,21,38,1050000.0,75.0,2.0,3.0,1.0,55.0,2,0,0
3,9,8,361,500000.0,112.0,2.0,2.0,1.0,40.0,2,0,0
3,9,13,168,800000.0,140.0,3.0,3.0,1.0,360.0,2,0,5
3,9,21,342,740000.0,81.0,3.0,1.0,1.0,,2,0,0
3,9,26,72,550000.0,70.0,2.0,1.0,2.0,11784.0,2,0,0
3,9,58,342,630000.0,120.0,3.0,2.0,1.0,,2,0,0
3,9,21,353,790000.0,95.0,3.0,2.0,1.0,25.0,2,0,0
3,9,21,342,699000.0,70.0,2.0,1.0,1.0,7.0,2,0,0
3,9,21,206,530000.0,78.0,3.0,1.0,1.0,432.0,2,0,0
3,9,14,498,850000.0,103.0,3.0,3.0,2.0,37.0,2,0,0
3,9,26,686,550000.0,68.0,2.0,2.0,1.0,,2,0,0
3,9,13,303,270000.0,50.0,1.0,1.0,1.0,,2,0,0
3,9,21,617,2241640.0,151.0,4.0,6.0,2.0,,2,0,0
3,9,13,692,300000.0,55.0,2.0,1.0,1.0,131.0,2,0,0
3,9,21,544,695000.0,90.0,2.0,1.0,1.0,,2,0,0
3,9,71,485,830000.0,100.0,3.0,3.0,2.0,9.0,2,0,0
3,9,21,275,990000.0,110.0,3.0,2.0,2.0,289.0,2,0,0
3,9,58,699,450000.0,70.0,2.0,2.0,1.0,141.0,2,0,0
3,9,31,829,1100000.0,200.0,3.0,3.0,1.0,55.0,2,0,1
3,9,58,519,570000.0,124.0,2.0,2.0,1.0,171.0,2,0,5
3,9,50,145,1190000.0,114.0,3.0,2.0,2.0,2.0,2,0,0
3,9,15,294,207000.0,80.0,1.0,1.0,1.0,12.0,2,0,1
3,9,26,112,690000.0,160.0,3.0,2.0,2.0,,2,0,2
3,9,50,335,895000.0,90.0,2.0,1.0,1.0,,2,0,0
3,9,21,562,820000.0,120.0,3.0,2.0,1.0,211.0,2,0,0
3,9,50,25,690000.0,75.0,2.0,3.0,1.0,320.0,2,0,0
3,9,21,53,550000.0,90.0,2.0,1.0,1.0,,2,0,0
3,9,21,619,1290000.0,120.0,3.0,5.0,2.0,,2,0,0
3,9,23,741,570000.0,75.0,2.0,2.0,1.0,,2,0,0
3,9,42,773,600000.0,151.0,3.0,3.0,2.0,55.0,2,0,1
3,9,50,608,785000.0,70.0,2.0,1.0,1.0,80.0,2,0,0
3,9,62,704,950000.0,198.0,4.0,3.0,3.0,100.0,2,0,2
3,9,6,110,250000.0,80.0,2.0,2.0,2.0,2205.0,2,0,2
3,9,58,554,159000.0,44.0,2.0,1.0,1.0,,2,0,0
3,9,21,448,630000.0,80.0,2.0,3.0,1.0,98.0,2,0,0
3,9,58,727,737000.0,88.0,2.0,2.0,2.0,55.0,2,0,0
3,9,21,215,2100000.0,124.0,4.0,2.0,2.0,,2,0,0
3,9,62,137,630000.0,84.0,2.0,2.0,1.0,,2,0,0
3,9,26,674,1300000.0,238.0,4.0,6.0,1.0,,2,0,1
3,9,70,83,410000.0,100.0,2.0,2.0,1.0,455.0,2,0,1
3,9,58,333,470000.0,84.0,2.0,3.0,1.0,468.0,2,0,0
3,9,26,72,575000.0,120.0,3.0,2.0,1.0,1.0,2,0,2
3,9,7,328,159000.0,48.0,1.0,1.0,1.0,344.0,2,0,0
3,9,26,20,720000.0,120.0,3.0,2.0,2.0,60.0,2,0,1
3,9,62,359,780000.0,239.0,3.0,1.0,1.0,,2,0,1
3,9,16,284,285000.0,60.0,1.0,1.0,1.0,,2,0,1
3,9,36,82,350000.0,80.0,2.0,2.0,1.0,,2,0,0
3,9,21,562,1050000.0,103.0,3.0,3.0,1.0,41.0,2,0,0
3,9,21,53,490000.0,90.0,2.0,3.0,1.0,496.0,2,0,0
3,9,20,228,640000.0,72.0,3.0,2.0,1.0,8.0,2,0,0
3,9,23,639,535000.0,100.0,3.0,2.0,1.0,195.0,2,0,0
3,9,23,488,1190000.0,165.0,3.0,3.0,2.0,2.0,2,0,5
3,9,21,12,450000.0,80.0,2.0,3.0,1.0,0.0,2,0,0
3,9,26,45,550000.0,120.0,4.0,3.0,2.0,,2,0,1
3,9,58,333,230000.0,60.0,2.0,2.0,1.0,,2,0,0
3,9,21,275,570000.0,115.0,3.0,1.0,1.0,,2,0,0
3,9,13,552,315000.0,71.0,2.0,1.0,1.0,,2,0,0
3,9,21,404,750000.0,100.0,3.0,2.0,1.0,125.0,2,0,0
3,9,25,555,1350000.0,196.0,3.0,3.0,2.0,,2,0,5
3,9,5,490,680000.0,200.0,4.0,2.0,2.0,1.0,2,0,1
3,9,19,185,150000.0,44.0,1.0,2.0,1.0,119.0,2,0,0
3,9,21,38,2200000.0,155.0,3.0,4.0,1.0,227.0,2,0,0
3,9,65,744,950000.0,150.0,4.0,3.0,2.0,16.0,2,0,2
3,9,58,333,550000.0,83.0,3.0,2.0,1.0,501.0,2,0,0
3,9,21,38,1100000.0,120.0,3.0,3.0,1.0,227.0,2,0,0
3,9,21,134,1500000.0,217.0,4.0,4.0,2.0,,2,0,0
3,9,21,353,780000.0,100.0,3.0,3.0,1.0,25.0,2,0,0
3,9,16,421,399000.0,70.0,2.0,3.0,2.0,,2,0,2
3,9,21,226,690000.0,73.0,2.0,2.0,1.0,87.0,2,0,0
3,9,68,78,620000.0,160.0,3.0,2.0,2.0,,2,0,2
3,9,14,46,892000.0,90.0,2.0,2.0,1.0,,2,0,0
3,9,21,53,650000.0,75.0,2.0,3.0,1.0,463.0,2,0,0
3,9,64,86,690000.0,174.0,3.0,2.0,2.0,,2,0,1
3,9,21,575,1650000.0,146.0,2.0,2.0,2.0,1.0,2,0,5
3,9,21,12,550000.0,67.0,2.0,1.0,1.0,170.0,2,0,0
3,9,21,342,347000.0,60.0,2.0,1.0,1.0,,2,0,0
3,9,13,670,180000.0,50.0,1.0,2.0,1.0,,2,0,0
3,9,50,160,650000.0,207.0,3.0,3.0,2.0,129.0,2,0,1
3,9,26,694,890000.0,90.0,2.0,3.0,1.0,,2,0,0
3,9,21,448,850000.0,150.0,4.0,3.0,2.0,256.0,2,0,5
