state,city,neighborhood,street,price,area,rooms,bathrooms,garage,description,url,number,done,furnished,type
RJ,NITEROI,ICARAI,RUA DOUTOR TAVARES DE MACEDO,760000.0,100,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-100m2-id-2491864297,136,2,0,APARTAMENTO
RJ,NITEROI,MURIQUI,ESTRADA DO OURIVES,110000.0,1000,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-pendotiba-niteroi-1000m2-id-2662972760,795,2,0,LOTE/TERRENO
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,450000.0,140,3,2,1,null,www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-piscina-fonseca-niteroi-140m2-id-2548468402,null,2,0,COBERTURA
RJ,NITEROI,ITAIPU,ESTRADA FRANCISCO DA CRUZ NUNES,690000.0,100,3,2,1,null,www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-itaipu-niteroi-rj-100m2-id-2648710833,null,2,0,CASA
RJ,NITEROI,ICARAI,RUA DOUTOR PAULO CESAR,8000000.0,722,null,3,6,null,www.zapimoveis.com.br/imovel/venda-predio-com-ar-condicionado-santa-rosa-niteroi-722m2-id-2665999394,43,2,0,PREDIO/EDIFICIO INTEIRO
RJ,NITEROI,SAO LOURENCO,RUA PADRE AUGUSTO LAMEGO,600000.0,140,3,3,1,null,www.zapimoveis.com.br/imovel/venda-casa-3-quartos-centro-niteroi-140m2-id-2631219808,1,2,0,CASA
RJ,NITEROI,CAMBOINHAS,RUA DESEMBARGADOR NICOLAU MARY JUNIOR,440000.0,40,1,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-camboinhas-niteroi-40m2-id-2643312560,195,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA PRESIDENTE JOAO PESSOA,350000.0,70,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-icarai-niteroi-70m2-id-2651498368,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA GENERAL PEREIRA DA SILVA,450000.0,63,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-63m2-id-2576815672,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA DA CONCEICAO,349000.0,50,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-centro-niteroi-50m2-id-2639278755,220,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA DOUTOR PAULO CESAR,680000.0,70,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-varanda-icarai-niteroi-70m2-id-2686862554,null,2,0,APARTAMENTO
RJ,NITEROI,PENDOTIBA,ESTRADA CAETANO MONTEIRO,415000.0,100,3,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-playground-badu-niteroi-100m2-id-2547123547,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR MARIO VIANA,600000.0,65,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-santa-rosa-niteroi-65m2-id-2651643816,649,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA JORNALISTA ALBERTO FRANCISCO TORRES,3500000.0,450,4,4,2,null,www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-ar-condicionado-icarai-niteroi-450m2-id-2552033567,null,2,0,COBERTURA
RJ,NITEROI,ENGENHO DO MATO,RUA FLAVIO PINTO SEVERO,250000.0,40,1,1,1,null,www.zapimoveis.com.br/imovel/venda-flat-1-quarto-itaipu-niteroi-40m2-id-2682380831,null,2,0,FLAT
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,260000.0,90,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-90m2-id-2687256317,894,2,0,APARTAMENTO
RJ,NITEROI,PIRATININGA,AVENIDA ALMIRANTE TAMANDARE,1470000.0,85,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-piratininga-niteroi-85m2-id-2685278182,51,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA LOPES TROVAO,550000.0,55,1,1,null,"O apartamento no bairro Icaraí com 55 metros quadrados com 1 quarto e 1 banheiroElevador para mais praticidade no dia-a-dia.
Encontra-se na privacidade de um condomínio fechado.",www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-icarai-niteroi-55m2-id-2643129224,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,590000.0,72,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-72m2-id-2624570515,38,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA CORONEL MOREIRA CESAR,480000.0,36,null,1,1,null,www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-com-ar-condicionado-icarai-niteroi-36m2-id-2623228529,229,2,0,SALA/CONJUNTO
RJ,NITEROI,ICARAI,AVENIDA ALMIRANTE ARY PARREIRAS,400000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-icarai-niteroi-60m2-id-2564477564,691,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA LOPES DA CUNHA,200000.0,50,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-fonseca-niteroi-50m2-id-2660310388,null,2,0,APARTAMENTO
RJ,NITEROI,ITAIPU,RUA LUIZ EDUARDO LOBO,1200000.0,177,4,5,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-itaipu-niteroi-177m2-id-2611278493,1,2,0,CASA DE CONDOMINIO
RJ,NITEROI,LARGO DO BARRADAS,RUA REVERENDO JOAO CORREIA D' AVILA,799000.0,183,4,3,2,Linda casa...,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-largo-do-barradas-niteroi-183m2-id-2686248030,null,2,0,CASA
RJ,NITEROI,LARGO DO BARRADAS,TRAVESSA ALBERTO DOS SANTOS CARVALHO,170000.0,66,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-ar-condicionado-largo-do-barradas-niteroi-66m2-id-2647681771,null,2,0,APARTAMENTO
RJ,NITEROI,BOA VIAGEM,RUA ANTONIO PARREIRAS,475000.0,68,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-boa-viagem-niteroi-68m2-id-2641428464,null,2,0,APARTAMENTO
RJ,NITEROI,MACEIO,ESTRADA PACHECO DE CARVALHO,315000.0,78,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-maceio-niteroi-78m2-id-95089543,1251,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA SANTA ROSA,630000.0,93,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-93m2-id-2641688673,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA NORONHA TORREZAO,256600.0,70,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-santa-rosa-niteroi-70m2-id-2675693802,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA GENERAL PEREIRA DA SILVA,675000.0,120,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-icarai-niteroi-rj-120m2-id-2648714215,259,2,0,APARTAMENTO
RJ,NITEROI,CAMBOINHAS,RUA LUIZ PEREIRA DOS SANTOS,2950000.0,206,4,5,3,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-camboinhas-niteroi-rj-206m2-id-2653068576,2,2,1,CASA
RJ,NITEROI,ICARAI,AVENIDA JORNALISTA ALBERTO FRANCISCO TORRES,735000.0,120,3,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-ar-condicionado-icarai-niteroi-rj-120m2-id-2643782459,325,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA NOBREGA,730000.0,75,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-75m2-id-2582537603,null,2,0,APARTAMENTO
RJ,NITEROI,PONTA D'AREIA,PRACA DOUTOR AZEVEDO CRUZ,345000.0,70,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ponta-d-areia-niteroi-70m2-id-2625953766,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA VEREADOR DUQUE ESTRADA,330000.0,70,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-santa-rosa-niteroi-70m2-id-2635735859,null,2,0,APARTAMENTO
RJ,NITEROI,SAO FRANCISCO,RUA TUPIS,1700000.0,414,4,4,2,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-sao-francisco-niteroi-414m2-id-2657265361,null,2,0,CASA
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,880000.0,150,3,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-academia-icarai-niteroi-150m2-id-2686863819,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA GENERAL SILVESTRE ROCHA,300000.0,65,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-icarai-niteroi-65m2-id-2623288742,127,2,0,APARTAMENTO
RJ,NITEROI,MARAVISTA,ESTRADA FRANCISCO DA CRUZ NUNES,300000.0,170,1,1,1,null,www.zapimoveis.com.br/imovel/venda-casa-1-quarto-badu-niteroi-170m2-id-2684252561,null,2,0,CASA
RJ,NITEROI,ICARAI,RUA OSVALDO CRUZ,560000.0,95,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-entrada-de-serv.-independente-icarai-niteroi-95m2-id-2684950093,23,2,0,APARTAMENTO
RJ,NITEROI,BOA VIAGEM,RUA ANTONIO PARREIRAS,2680000.0,575,5,5,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-com-piscina-boa-viagem-niteroi-575m2-id-2556788604,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,450000.0,139,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-icarai-niteroi-139m2-id-2689359638,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,AVENIDA ERNANI DO AMARAL PEIXOTO,175000.0,42,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-acesso-24-horas-centro-niteroi-42m2-id-2609458099,436,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA OSVALDO CRUZ,1600000.0,200,4,1,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-elevador-icarai-niteroi-200m2-id-2591597206,null,2,0,APARTAMENTO
RJ,NITEROI,CAMBOINHAS,AVENIDA PROFESSOR FLORESTAN FERNANDES,1450000.0,130,4,5,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-camboinhas-niteroi-130m2-id-2683826714,null,2,0,APARTAMENTO
RJ,NITEROI,ITAIPU,RUA ESCRIVAO CEZAR MARCH,600000.0,70,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-maravista-niteroi-70m2-id-2688254222,302,2,0,APARTAMENTO
RJ,NITEROI,CHARITAS,AVENIDA PREFEITO SYLVIO PICANCO,2200000.0,239,4,2,3,null,www.zapimoveis.com.br/imovel/venda-cobertura-4-quartos-com-piscina-charitas-niteroi-239m2-id-2573991279,845,2,0,COBERTURA
RJ,NITEROI,ICARAI,RUA MARIZ E BARROS,1350000.0,140,4,4,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-icarai-niteroi-140m2-id-2685991955,168,2,0,APARTAMENTO
RJ,NITEROI,SAO LOURENCO,TRAVESSA SANTO ANTONIO,255000.0,65,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-lourenco-niteroi-65m2-id-2658404410,261,2,0,APARTAMENTO
RJ,NITEROI,ITAIPU,RUA GEORGINA DA CONCEICAO,380000.0,10,4,2,1,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-itaipu-niteroi-10m2-id-2677391201,0,2,0,CASA
RJ,NITEROI,ENGENHOCA,RUA DANIEL TORRES,600000.0,136,4,2,2,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-churrasqueira-engenhoca-niteroi-136m2-id-2681998710,null,2,0,CASA
RJ,NITEROI,INGA,RUA FAGUNDES VARELA,615000.0,70,2,2,1,null,www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-ar-condicionado-inga-niteroi-70m2-id-2678660302,null,2,0,CASA
RJ,NITEROI,ICARAI,RUA CINCO DE JULHO,1300000.0,150,4,3,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-icarai-niteroi-150m2-id-2632616457,267,2,1,APARTAMENTO
RJ,NITEROI,LARGO DA BATALHA,RUA LEOPOLDO MUYLAERT,1200000.0,320,4,2,2,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-largo-da-batalha-niteroi-320m2-id-2686067398,null,2,0,CASA
RJ,NITEROI,PENDOTIBA,ESTRADA WASHINGTON LUIS,450000.0,172,3,2,null,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-cozinha-sape-niteroi-172m2-id-2621434812,null,2,0,CASA DE CONDOMINIO
RJ,NITEROI,ITACOATIARA,AVENIDA MATHIAS SANDRI,1300000.0,184,3,3,2,null,www.zapimoveis.com.br/imovel/venda-cobertura-3-quartos-com-escritorio-itacoatiara-niteroi-184m2-id-79695251,300,2,0,COBERTURA
RJ,NITEROI,SANTA ROSA,RUA ABIGAIL REBELO,450000.0,100,2,1,2,null,www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-santa-rosa-niteroi-rj-100m2-id-2642680236,43,2,0,CASA
RJ,NITEROI,INGA,RUA JUSTINA BULHOES,700000.0,78,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-inga-niteroi-78m2-id-2684899000,null,2,0,APARTAMENTO
RJ,NITEROI,LARGO DO BARRADAS,TRAVESSA ALBERTO DOS SANTOS CARVALHO,160000.0,55,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-largo-do-barradas-niteroi-55m2-id-2665266812,null,2,0,APARTAMENTO
RJ,NITEROI,PIRATININGA,RUA COMENDADOR MANUEL DE AZEVEDO FALCAO,869000.0,85,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-piratininga-niteroi-85m2-id-2637179273,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA OTAVIO CARNEIRO,550000.0,85,2,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-icarai-niteroi-85m2-id-2574732826,null,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,230000.0,52,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-52m2-id-2593940854,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA DOUTOR CARLOS HALFELD,650000.0,71,2,2,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-71m2-id-2654969263,124,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA PRESIDENTE DOMICIANO,660000.0,100,3,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-churrasqueira-inga-niteroi-100m2-id-2474831598,null,2,0,APARTAMENTO
RJ,NITEROI,PENDOTIBA,ESTRADA CAETANO MONTEIRO,400000.0,1008,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-badu-niteroi-1008m2-id-2634628445,null,2,0,LOTE/TERRENO
RJ,NITEROI,ICARAI,TRAVESSA DOM BOSCO,799000.0,85,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-85m2-id-2512562073,89,2,0,APARTAMENTO
RJ,NITEROI,CHARITAS,RUA DOUTOR JOAQUIM PEIXOTO,1280000.0,125,3,1,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-charitas-niteroi-rj-125m2-id-2567802247,22,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA CINCO DE JULHO,899000.0,80,2,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-80m2-id-2684056601,232,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA JUSTINA BULHOES,1100000.0,140,3,2,2,O apartamento no bairro Ingá com 140 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-inga-niteroi-140m2-id-2654961464,null,2,0,APARTAMENTO
RJ,NITEROI,JARDIM IMBUI,RUA DOS CORAIS,940000.0,450,3,3,5,null,www.zapimoveis.com.br/imovel/venda-casa-3-quartos-mobiliado-jardim-imbui-niteroi-450m2-id-2673051778,883,2,1,CASA
RJ,NITEROI,SANTA ROSA,RUA MARTINS TORRES,180000.0,53,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-santa-rosa-niteroi-53m2-id-2568015568,542,2,0,APARTAMENTO
RJ,NITEROI,LARGO DA BATALHA,ESTRADA FRANCISCO DA CRUZ NUNES,230000.0,64,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-largo-da-batalha-niteroi-64m2-id-2648365598,695,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,ALAMEDA SAO BOAVENTURA,335000.0,58,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-fonseca-niteroi-58m2-id-2685844474,987,2,0,APARTAMENTO
RJ,NITEROI,CAMBOINHAS,RUA JAYME BITTENCOURT,1150000.0,200,3,3,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-camboinhas-niteroi-200m2-id-2668351796,500,2,0,CASA DE CONDOMINIO
RJ,NITEROI,ICARAI,RUA COMENDADOR QUEIROZ,650000.0,50,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-icarai-niteroi-50m2-id-2669468793,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA JOSE CLEMENTE,135000.0,30,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-centro-niteroi-30m2-id-2600624360,21,2,0,APARTAMENTO
RJ,NITEROI,PIRATININGA,AVENIDA CONSELHEIRO PAULO DE MELLO KALLE,850000.0,195,4,2,4,null,www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-piratininga-niteroi-195m2-id-2623921733,null,2,0,CASA
RJ,NITEROI,INGA,RUA PEREIRA NUNES,400000.0,45,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-cozinha-inga-niteroi-45m2-id-2675714794,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA MIGUEL DE FRIAS,980000.0,130,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-icarai-niteroi-130m2-id-2637360061,null,2,0,APARTAMENTO
RJ,NITEROI,VARZEA DAS MOCAS,RUA SUICA,1500000.0,150,3,1,null,null,www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-3-quartos-com-piscina-varzea-das-mocas-niteroi-150m2-id-2670625714,224,2,0,FAZENDA/SITIO/CHACARA
RJ,NITEROI,BARRETO,RUA DOUTOR MARCH,150000.0,51,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-barreto-niteroi-51m2-id-2545363164,null,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA PROFESSORA LILIAN LEMOS MERCADETTE,150000.0,65,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-fonseca-niteroi-65m2-id-2583764832,null,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA LEITE RIBEIRO,180000.0,78,3,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-fonseca-niteroi-78m2-id-2623917557,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,AVENIDA ERNANI DO AMARAL PEIXOTO,110000.0,25,1,1,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-elevador-centro-niteroi-25m2-id-2659190463,370,2,0,APARTAMENTO
RJ,NITEROI,BARRETO,RUA DOUTOR LUIZ PALMIER,269000.0,50,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-barreto-niteroi-rj-50m2-id-2623253822,280,2,0,APARTAMENTO
RJ,NITEROI,CAMBOINHAS,AVENIDA PROFESSOR FLORESTAN FERNANDES,2400000.0,423,4,5,4,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-camboinhas-niteroi-rj-423m2-id-2633878184,1024,2,0,CASA DE CONDOMINIO
RJ,NITEROI,ITAIPU,RUA ROBERTO PEIXOTO,755000.0,116,3,2,2,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-itaipu-niteroi-116m2-id-2664528700,211,2,0,CASA DE CONDOMINIO
RJ,NITEROI,ICARAI,RUA ALVARES DE AZEVEDO,2300000.0,167,4,4,3,null,www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-icarai-niteroi-167m2-id-2566702979,121,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR PAULO CESAR,270000.0,65,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-santa-rosa-niteroi-65m2-id-2664897412,87,2,0,APARTAMENTO
RJ,NITEROI,BADU,ESTRADA CAETANO MONTEIRO,450000.0,1001,null,null,null,null,www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-badu-niteroi-1001m2-id-2651948281,899,2,0,LOTE/TERRENO
RJ,NITEROI,FONSECA,RUA NOSSA SENHORA DAS MERCES,300000.0,60,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-fonseca-niteroi-60m2-id-2518210521,null,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA RIODADES,150000.0,72,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-fonseca-niteroi-72m2-id-2665822905,null,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA JUSTINA BULHOES,750000.0,85,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-inga-niteroi-85m2-id-2641876464,null,2,0,APARTAMENTO
RJ,NITEROI,FONSECA,RUA CONRADO BARBOSA DE SOUZA,200000.0,110,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-fonseca-niteroi-110m2-id-2647524671,null,2,0,APARTAMENTO
RJ,NITEROI,CENTRO,RUA MANOEL PACHECO DE CARVALHO,410000.0,58,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-centro-niteroi-58m2-id-2681275551,null,2,1,APARTAMENTO
RJ,NITEROI,ICARAI,RUA JOAQUIM TAVORA,710000.0,98,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-icarai-niteroi-98m2-id-2683675825,130,2,1,APARTAMENTO
RJ,NITEROI,ITACOATIARA,RUA DAS PAPOULAS,2300000.0,450,3,2,6,null,www.zapimoveis.com.br/imovel/venda-casa-3-quartos-itacoatiara-niteroi-450m2-id-2573392898,null,2,0,CASA
RJ,NITEROI,FONSECA,RUA RIODADES,180000.0,52,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-fonseca-niteroi-52m2-id-2686973366,145,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA MARIZ E BARROS,570000.0,85,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-icarai-niteroi-85m2-id-2624570720,223,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA FAGUNDES VARELA,315000.0,66,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-inga-niteroi-66m2-id-2657003553,null,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA DOUTOR SARDINHA,560000.0,70,2,2,2,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-santa-rosa-niteroi-70m2-id-2672520148,null,2,0,APARTAMENTO
RJ,NITEROI,CAMBOINHAS,AVENIDA DOUTOR GERALDO DE MELO OURIVIO,750000.0,65,1,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-camboinhas-niteroi-65m2-id-2674248097,1,2,0,APARTAMENTO
RJ,NITEROI,ITAIPU,RUA GEORGINA DA CONCEICAO,385000.0,140,3,3,1,null,www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-itaipu-niteroi-140m2-id-2589333302,20,2,0,CASA DE CONDOMINIO
RJ,NITEROI,ICARAI,RUA MIGUEL DE FRIAS,890000.0,120,3,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-cozinha-icarai-niteroi-120m2-id-2567812555,214,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA ROBERTO SILVEIRA,870000.0,96,3,4,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-ar-condicionado-icarai-niteroi-96m2-id-2567815713,321,2,0,APARTAMENTO
RJ,NITEROI,SANTA ROSA,RUA NORONHA TORREZAO,480000.0,80,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-santa-rosa-niteroi-80m2-id-2655633041,46,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,AVENIDA JORNALISTA ALBERTO FRANCISCO TORRES,750000.0,170,3,3,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-icarai-niteroi-170m2-id-2667483003,null,2,0,APARTAMENTO
RJ,NITEROI,ICARAI,RUA BELISARIO AUGUSTO,560000.0,85,2,2,null,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-icarai-niteroi-85m2-id-2661028771,null,2,0,APARTAMENTO
RJ,NITEROI,BARRETO,RUA DOUTOR MARCH,350000.0,55,2,1,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-barreto-niteroi-55m2-id-2686492722,null,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA FAGUNDES VARELA,320000.0,65,2,2,1,null,www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-inga-niteroi-65m2-id-2640075648,479,2,0,APARTAMENTO
RJ,NITEROI,INGA,RUA JUSTINA BULHOES,1290000.0,178,3,2,1,null,www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-ar-condicionado-inga-niteroi-rj-178m2-id-2564872531,26,2,0,CASA
